Vehicle_Number,Ambiant_Pressure,Canister_Controler,Current_for_Injector_Opening,Distance_Km,Lambda_Adapation,Gear_Engaged,Lambda_Control_1,Lambda_Control_2,MAF_Before_Compressor,Engine_MAF,Fuel_Mass_Adapation,Engine_Speed,Turbo_Turbine_Speed,Injection_Number,Fuel_Pressure_at_Inlet_Pump,Fuel_Pressure,Turbo_Waste_Gate_Position,Pedal_Position,Turbo_Waste_Gate_Controler,Water_Pump_Controler,Engine_Thermostat_Controler,Engine_Air_Throttle_Controler,Fuel_Pump_Delivery,Segment_Number,Injector_Adapation1,Injector_Adapation2,Injector_Adapation3,Injector_Adapation4,Injector_Adapation5,Injector_Adapation6,Injector_Adapation7,Injector_Adapation8,Injector_Adapation9,Injector_Adapation10,Injector_Adapation11,Injector_Adapation12,Injector_Adapation13,Injector_Adapation14,Injector_Adapation15,Injector_Adapation16,Injector_Adapation17,Injector_Adapation18,Injector_Adapation19,Injector_Adapation20,Current_Time_for_Injector,Pump_Adaptation_2,Ambiant_Temperature,Engine_Coolant_Tempertaure,ECU_Temperature,TUrbo_Temperature_before_Turbine,Fuel_Temperature_Before_Pump,Fuel_Temperature_at_Pump_Outlet,Fuel_Temperature_In_Rail,Engine_Inlet_Temperture,time_30_s,timestamp,Engine_Oil_Temperature,Trt,Battery_Voltage,Voltage_Boost_Injector_control,Pump_Adaptation_1,Waste_Gate_Adapatation_1,Waste_Gate_Adapatation_2,Vehicle_Speed
VF1RFA00257138714,938.9013275215947,34.533158813263526,14.874753926701533,16471,,4.0,27.34988547120419,22.794638961605585,,154.75327112286055,,2206.2233856893545,,,,236.01052826776578,,18.152132417102965,-0.7224943417321117,80.999755859375,5.553759829536159,9.570142070244328,19.580457316603255,1.4956369982547992,,,,,,,,,,,,,,,,,,,,,300.1029123254812,,,,,,,,,,,1535386448,,851924.3999999991,13.702606893542757,64.96579486036362,-0.0030967810672069955,,,62.66317626527051
VF1RFA00257138714,1005.2655157237181,96.19709707239768,15.990174377224188,15375,,6.0,15.63056049822064,16.435442615658364,,297.76706804410566,,2936.387900355872,,,,249.989624639195,,33.94545151245551,1.702880859375,80.999755859375,28.46512981156862,22.524666022575623,32.79051589631819,1.501779359430605,,,,,,,,,,,,,,,,,,,,,384.18191273611586,,,,,,,,,,,1535031554,,793621.1999999982,12.867354314946619,65.08006244367147,-4.559031619700456E-4,,,127.8220640569395
VF1RFA00257138714,991.6059528225422,36.89635696208069,15.49869984914212,13657,2.683038544495587,4.232614436619718,36.18107652717931,29.70210931016393,48.62981131043818,239.16800081379992,0.1271686884873685,1633.1448063380283,36642.2161165999,1.0,0.0,243.6796503368043,68.53934827651285,22.76547400883313,-0.6985479061246496,80.999755859375,7.823494495050454,9.804524807002142,31.963628197033767,1.5070422535211268,440.4726418396847,0.0,0.0,0.0,0.0,446.7169616131432,0.0,0.0,0.0,0.0,448.3494796905457,0.0,0.0,0.0,0.0,447.49462562740314,0.0,0.0,0.0,0.0,354.2710599928458,1.1241338821527258,26.250000000000004,89.90798766605919,75.24870669018085,660.7245560733752,26.250000000000004,53.71460486453904,67.84539772666716,52.42279486344836,139.2884742869698,1529435357,90.86657756820121,46326.936267605626,13.086996882183826,64.58506496804135,0.007512245890116222,1.4856203915314166,4.499969482421876,51.091109154929576
VF1RFA00257138714,983.860381318532,31.205816479610625,12.665149151113809,14442,1.1779785156250007,0.7952136900625434,30.539130423357726,25.800977330682407,23.33286160446546,151.64671520291145,-0.0727075361096766,1121.0895152883948,18340.536605604626,1.0,0.0,207.24305819864955,67.78975804984707,4.871386800783105,-1.3435713525661872,80.999755859375,6.420061792096388,-13.002491137741691,24.451408554006097,1.4977849200833913,450.6569391393708,461.2000000000997,471.7000000001016,464.9000000000724,0.0,458.2652119667681,457.0,466.09999999992726,486.5999999999205,0.0,456.06716981811036,446.0,478.7000000001029,484.7000000001039,0.0,459.19396663191753,482.5999999999218,460.79999999990036,495.4000000000823,0.0,308.7719784187976,1.1641085369959305,31.95169832350574,89.75686589167961,83.94822015748714,612.3030360230434,31.949056475106005,68.85191861156473,73.60771712565955,68.68403623169317,368.5246568043348,1530290433,90.57371186918941,99349.33508947183,13.329227502839732,64.65730421254408,0.001155036627378194,1.4840783764187007,4.499969482421876,8.578135858234885
VF1RFA00257138714,975.2798743056329,22.791747235916645,14.979420024455457,13867,1.2878417968750018,6.0,23.72634715410668,22.376687789047274,33.28455217082886,143.1619430921711,-0.12716868848675095,1657.5482779827798,24692.286122763646,1.0,0.0,237.30546409977444,69.95849609349449,12.038629671535642,-1.08642578125,80.999755859375,22.014845415023416,-1.8285794992221185,15.303928954501274,1.5018450184501846,468.0699769606455,467.30000000002764,504.0,434.8000000000262,0.0,475.33778816690045,487.89999999997923,479.60000000001946,475.1000000000187,0.0,479.22789329197855,482.39999999998014,476.69999999997196,475.1000000000187,0.0,477.4814187919456,498.39999999997775,463.3000000000275,471.39999999998184,0.0,232.24276253020452,1.2472631908013654,27.750000000000004,89.53450899797328,77.35494843007046,584.9671259432075,27.750000000000004,55.10260237467747,63.25435386757929,54.02899187892829,598.6277238546063,1529605272,94.35103572309063,61834.69360393603,13.246595021025136,64.60918039283918,-0.00230671221046809,1.5284729003906252,4.499969482421876,71.99846248462485
VF1RFA00257138714,974.6948561883996,73.64538598258005,15.802700718024457,13171,3.2463407972418232,5.0,28.14991802686352,26.08186446943533,65.08213265334355,296.42603452576054,-0.27553215838836076,1803.750454899922,60727.13050881999,1.0,0.0,247.6736652967007,52.26619403733457,28.70585202255191,-0.47258174097086275,80.999755859375,13.651891357897318,19.889773485922735,29.347620554090767,1.4941512867169222,449.3397004209338,475.10000000003026,457.5,469.19999999996935,0.0,455.9261737376657,491.6000000000324,466.6000000000291,470.3000000000307,0.0,454.9433877978449,438.80000000002957,477.3000000000309,476.8000000000309,0.0,458.7885838496735,441.3000000000296,457.5,493.80000000003145,0.0,368.45340391109767,1.5360000000000433,21.0,91.86455589010792,62.92332195130336,718.6303556433215,21.0,42.76820574491561,57.76799973556711,37.771757794712244,617.7420951663131,1528999925,95.6859795377937,19379.583883545612,12.285155191534525,64.5177097995163,-0.0037452525751937647,1.5078391830834308,4.499969482421876,65.49493111515467
VF1RFA00257138714,991.4415859407142,12.88211205770707,13.522914147607285,13818,1.7484076590752438,1.1624881420246647,35.165542268243286,29.612886691581043,20.415294318810748,208.62467559474035,-0.21194781414484837,952.0468220626101,14494.006697641278,1.3373085783981569,0.0,216.56501554748414,46.539837111039276,6.7385263512023545,-0.0528733415443299,60.90299389942052,5.278835703847008,-4.588927612487688,12.998093967321692,0.9972896056376203,459.98792774426244,458.79999999988166,467.7999999998803,421.29999999988763,0.0,465.89140965332314,453.599999999902,478.9000000001124,483.5,0.0,460.8961080749089,466.0,475.59999999988935,433.0,0.0,462.53013239953054,474.7000000001206,476.5999999998888,450.0999999999042,0.0,177.826818650156,1.3034650800270804,21.0,89.60112269078124,71.5476159301246,631.6546092646793,21.0,60.3101057973102,62.60450049318915,55.20923727774107,534.8882156425378,1529570817,91.25963130542792,58177.711444646564,12.604670558065392,64.57805279826925,3.7705609718915935E-4,1.494803426770637,4.499969482421876,14.95995392329584
VF1RFA00257138714,989.067423259761,8.450517180433241,12.474219405522957,13962,0.4684448242187515,1.8165464165464165,27.195908800214934,24.64873179264357,15.051916875102199,180.8796704990262,-0.21793031165530105,998.6247234247235,11396.821359930396,1.3327561327561328,0.0,203.61615278760144,47.065182014985204,2.8785796996389084,0.3558343418260269,80.999755859375,6.824816792849851,-11.395687089169904,10.020439968309713,1.003078403078403,463.7443867931188,453.6000000000173,476.20000000009344,470.6000000000032,0.0,462.9668998463316,497.2999999999027,487.09999999999053,489.79999999990406,0.0,456.1516608265617,473.5,489.4000000000112,437.0,0.0,460.1522220932202,475.0,480.40000000000447,474.299999999907,0.0,159.30720616309634,1.3214124234054998,27.000000000000007,88.9987492680622,84.35981210116886,575.4732772858894,27.000000000000007,62.34765572773375,66.73442028153434,60.16734733631114,340.0347947923042,1529687201,93.84053768458108,69096.85489178346,12.613382641370038,64.63739814473169,-0.0025268615033811797,1.4898668135166424,4.499969482421876,24.146224146224146
VF1RFA00257138714,992.3234565541514,20.2655927056052,15.677265195025763,14530,3.9489746093750004,6.0,23.142450550645936,22.133277620602897,68.92361144514346,293.63961738356306,0.1271686884873725,1884.3136888057375,62487.78042471345,1.0,0.0,246.0959669950328,58.29881927596585,25.50771831862545,-0.8619055215112877,80.999755859375,21.05548903959065,12.415751552500769,31.020154946955035,1.503897723729342,448.94645960634364,0.0,0.0,0.0,0.0,453.81564953687104,0.0,0.0,0.0,0.0,455.078231251758,0.0,0.0,0.0,0.0,458.2293357392233,0.0,0.0,0.0,0.0,327.9429671555284,1.2795820354333791,25.90540912468743,92.17074133527365,75.0,705.3458862267062,25.88925083343642,49.8298935446951,61.87886972866251,46.87270416670524,836.0304156386867,1530898551,93.69798644445147,108338.02821951975,14.198586264540696,64.63458875071665,0.0029246405737822045,1.487868274020547,4.499969482421876,81.83193015279078
VF1RFA00257138714,975.754450768719,40.020921593183246,15.043581091406054,14397,0.7995605468750016,3.324517631403859,23.935186086475532,21.972198655496825,43.284253838206496,195.2766231391011,-0.1059739070722481,1681.3000665335994,35479.0210417186,1.0,0.0,238.4527556543054,61.04569313448684,16.51380345523838,-0.9967982900595617,80.999755859375,19.391343719319227,3.704022983033511,19.374675811367283,1.5088157019294743,448.5444424940514,0.0,0.0,0.0,0.0,461.31000214150373,0.0,0.0,0.0,0.0,453.12400377388644,0.0,0.0,492.10000000005425,0.0,456.5706471628232,0.0,0.0,0.0,0.0,257.37358455899073,1.2545916935583772,24.800582518637473,88.1844039987799,71.52895667877887,647.0434642312953,24.809024418276586,52.28538854252651,64.66931409393732,47.29664005466797,129.01703533605934,1530215756,94.70669015922725,95275.11525282767,13.114871907644375,64.56335930531769,-0.003008798687927564,1.5178347717551457,4.499969482421876,39.69394544244844
VF1RFA00257138714,924.2005664148932,32.709524054276315,14.574574736842054,16426,,2.986315789473684,31.400082236842106,24.30139802631579,,180.97924891881814,,1807.681052631579,,,,232.20577317516984,,18.89329769736842,-1.575034693667763,80.999755859375,5.7848446494654615,4.6530601099917765,21.883696843123765,1.4884210526315789,,,,,,,,,,,,,,,,,,,,,307.7123275205544,,,,,,,,,,,1535382580,,848055.7499999997,13.726439144736842,65.02001602691674,-0.0028455580203080146,,,37.54842105263158
VF1RFA00257138714,993.4398832277532,98.91157591470196,15.989701067615625,15310,,6.0,23.155304715302492,19.32690169039146,,273.6053943629046,,2941.163701067616,,,,249.99860270804362,,33.3741103202847,1.708984375,80.999755859375,42.16668614289091,18.54982206405694,32.87036624237658,1.4661921708185053,,,,,,,,,,,,,,,,,,,,,384.9756952162161,,,,,,,,,,,1535029660,,791727.5999999982,12.895546040925266,65.10951880099833,0.0025191644060230775,,,128.12099644128114
VF1RFA00257138714,989.1973141972346,99.5852618150308,15.98886267605632,15256,,6.0,17.619388204225352,16.289337588028168,,265.66971911579367,,2907.7359154929577,,,,249.98882966940144,,31.918463908450704,-0.07461762764084508,80.999755859375,39.02177407707967,19.691660706426056,30.435298055493913,1.443661971830986,,,,,,,,,,,,,,,,,,,,,382.71319082534495,,,,,,,,,,,1535026760,,788863.6499999983,12.806530589788732,65.03323224795918,-0.0012070913007341413,,,126.70422535211267
VF1RFA00257138714,989.2013851741121,99.34013016232332,15.988731448763234,15257,,6.0,18.414587014134277,16.449039310954063,,281.9334317351528,,2920.6148409893995,,,,250.00993520193768,,32.911536550353354,1.0511095026777826,80.999755859375,38.81462285880908,17.82565167430433,31.390996564743816,1.4911660777385158,,,,,,,,,,,,,,,,,,,,,382.7828573924854,,,,,,,,,,,1535026788,,788891.9999999984,12.808717977031803,65.0346045018482,-7.429769061220777E-4,,,127.21908127208481
VF1RFA00257138714,991.9533140688162,81.63692767803485,15.883930288461483,16155,,5.0,20.8251953125,20.577298677884617,,146.0511498186523,,2370.1610576923076,,,,248.65268560573642,,18.96197979266827,-0.994873046875,80.999755859375,0.8389766399676984,12.812042236328125,21.389991943785557,1.4278846153846154,,,,,,,,,,,,,,,,,,,,,365.2834660845213,,,,,,,,,,,1535238882,,830237.0499999989,13.408447265625,64.87079096660462,-0.0025305511159731003,,,86.14903846153847
VF1RFA00257138714,992.3462710572396,68.115624210839,15.457272304667612,13924,0.949096679687502,5.410025344973247,28.5185458177756,26.83974808787055,47.13302298419186,219.3688641018613,-0.1695582513157865,1783.933821458744,37463.98348306632,1.0,0.0,243.31798182794324,64.036101759484,22.7093799015686,-1.019327844457587,80.999755859375,13.94775773322957,13.84497564214902,25.37162774369574,1.4987327513376514,448.9257883894141,469.19999999997066,468.69999999997066,466.6999999999708,0.0,456.5080872799617,460.199999999971,476.5,467.30000000002923,0.0,453.25441816969783,465.89999999997633,477.8000000000296,475.10000000002503,0.0,455.86423476079665,462.30000000002906,470.19999999997066,491.5,0.0,351.9339056040058,1.5240000000000193,20.25,93.2701851978561,61.699513781483354,670.7141806422832,20.25,47.80226409247549,60.957465398253824,42.4764845175968,865.5062469574668,1529656143,93.50682933474808,65270.20785694169,12.910247359149354,64.55170376470909,-0.0033716086043594014,1.4979080213921094,4.499969482421876,70.11377076879752
VF1RFA00257138714,989.1453523217747,99.74365234375,15.989497871811826,13836,2.2705078125000013,6.0,28.983442366194478,24.559637425571275,55.87185368824065,207.58328256387935,-0.12716868848675175,2331.9632968448163,42621.633926525734,1.0,0.0,249.98934052025623,70.05004882786977,45.468418882864285,-1.1688232421875,80.999755859375,21.26456206138846,19.96030341438721,27.34338759106548,1.501609787508049,442.56501317446356,467.3000000000268,504.0,434.80000000002525,0.0,444.8869979362064,487.89999999998264,479.600000000016,475.10000000001526,0.0,447.6893607458006,482.39999999998355,476.6999999999729,475.10000000001526,0.0,446.9175065007938,498.3999999999811,463.3000000000266,471.39999999998537,0.0,373.50262385163194,1.4160000000000812,30.750000000000004,90.77116990961383,81.02543601226517,662.1541052289567,30.750000000000004,49.99374174126823,59.69901772527806,50.633327701766014,859.9605416380444,1529603728,95.0,60291.30814552479,12.582610120579025,64.61012204882151,-8.274558399586329E-4,1.5238952636718752,4.499969482421876,101.25080489375402
VF1RFA00257138714,977.4793121685736,36.44785701083234,15.669644893256374,14582,2.2987970203736725,6.0,31.843897465849764,26.591970113586807,70.40464301798366,333.1401937980776,-0.10597390707225128,1744.4306071871129,69858.94050910178,1.0,0.0,245.96382929318042,44.46910423152545,28.0243571214777,-0.9437820069065966,80.999755859375,18.863751102811552,20.64344244577665,35.38553377737883,1.4891573729863692,444.61570234081677,0.0,0.0,0.0,0.0,448.7062866856748,0.0,0.0,0.0,0.0,448.86958359760223,0.0,0.0,0.0,0.0,450.0868376256712,0.0,0.0,0.0,0.0,355.1953543381761,1.1301784386617477,24.750000000000004,90.79699129854163,75.0,718.2201910054478,24.750000000000004,45.91483407293602,58.29498003604517,42.28176069513323,304.2501187329487,1530901791,92.96848037636911,111231.88395291191,13.086969511264423,64.58569638402753,0.0027439076754007747,1.5223693847656252,4.499969482421876,75.7905824039653
VF1RFA00257138714,986.7309937349133,26.51900116031316,14.52886257928115,15145,,3.127906976744186,28.824078356236786,25.372043472515855,,182.94719189639503,,1686.8646934460887,,,,231.66824770662834,,16.869859110729386,-2.2769629577249604,80.999755859375,6.172438252551864,3.490720591635835,22.69289789836452,1.517970401691332,,,,,,,,,,,,,,,,,,,,,290.7529217969173,,,,,,,,,,,1534955307,,781193.5499999995,13.296313424947146,65.0506899506149,-9.819050090597906E-4,,,37.75369978858351
VF1RFA00257138714,986.7348827138727,99.74365234375,14.070733167082281,15803,,5.0,23.64888559850374,18.603880922693268,,112.16267753596095,,2466.3017456359103,,,,225.95338312670918,,56.99520729426434,1.715087890625,80.999755859375,5.152725638296837,16.823374303499065,19.329631059636387,1.4812967581047383,,,,,,,,,,,,,,,,,,,,,352.4075861639721,,,,,,,,,,,1535225757,,818669.1999999988,13.534912718204488,64.89326833134551,-0.0043153994090607,,,89.92518703241895
VF1RFA00257138714,975.4758697634155,0.8559250698912677,12.670583852862269,14281,1.0162353515625022,6.0,31.550153283087397,27.208522598692934,29.587278069993886,88.75422725669836,-0.2119478141447995,1985.6315124723712,19875.73651895681,1.0,0.0,207.99536217459632,71.1611785101455,3.932820702288409,-1.2850165239586193,80.999755859375,1.2661173486547235,-8.843968530396396,6.72165941814894,1.4985790969371644,475.84649745393034,0.0,0.0,0.0,0.0,440.48612219297075,0.0,0.0,0.0,0.0,445.13747822975165,0.0,536.3999999999745,0.0,0.0,442.5266797011169,0.0,0.0,0.0,0.0,97.09839734074852,1.3482479768911275,30.000000000000004,88.77582289679653,77.0,563.5582024452934,30.000000000000004,60.63694287581936,62.89801074576406,58.5346059448261,156.4686512851217,1530037468,92.0,88738.01439848442,14.317364178465905,64.60136187642763,-0.0018016553048986579,1.4698791503906252,4.499969482421876,86.26997158193875
VF1RFA00257138714,982.3338709431931,21.823039799344283,15.906267968053632,14402,0.8050325958562359,5.117294053464266,36.35614808528517,25.97008638839253,91.44737458252145,352.25711834929456,-0.14836346990126556,2066.230223677032,78309.19347156743,1.0,0.0,249.1142081994252,47.025780969161524,31.085630007173396,-0.9648227825821817,80.999755859375,7.5351642097577525,14.801790202787327,29.720457706586767,1.503000545553737,450.90788689135843,456.8000000000294,468.6000000000262,469.89999999997355,0.0,462.3543653147532,450.1000000000235,490.8999999999707,490.8999999999707,0.0,461.2022236126803,460.30000000002957,475.6999999999699,472.69999999997003,0.0,462.4747129021341,472.1999999999701,495.80000000003076,488.6999999999695,0.0,339.7002973270521,1.2040642228462406,18.0,76.87298552179162,39.71654183204294,791.9450962075987,18.0,19.959995733566803,31.04246183807437,23.52638725614737,158.3144496824333,1530260327,64.05808230179316,95816.86467539551,13.872356470532047,64.40791442251759,-0.0024534668658720755,1.53658401342004,4.499969482421876,76.85297326786689
